"_id",uniqueStudentIdCount,uniqueClientIdsCount
oR17p5UCYPCormTFsgYFTcRloTNE,2,1
oR17p5SPLB8Nh4vw_32V1W7qubzY,2,1
oR17p5a1Ok09xrnj0mUBuBLs5H0E,2,1
oR17p5R6AOElslj-l0_Aw2nbCJ9k,2,1
oR17p5YXrLi2bL1Is-DvbFmhqA-w,2,1
oR17p5WwYEv4Al7DYhxz-hIRxycU,2,1
oR17p5ScOgPp8e0Vt_vE5qtDIaEM,2,1
oR17p5U2W5Ify1owiGeOHqmPUdtY,2,1
oR17p5RhuTW0H6Zd7v51My0kxAP4,2,1
oR17p5YqHKi9-d_qIUBUIqwlTi4Q,2,1
oR17p5eUqOSlgOyM2NWo12q1HJDU,2,2
oR17p5XpOmum5T_J5D472WtatH4o,2,2
oR17p5cEx9O2YQP7xYocnQ-RlKkE,2,1
oR17p5YPe6zcuGk49qGfFVid8PUc,2,1
oR17p5fg6-qQHJ2cAF0wOU3QlAjQ,2,1
oR17p5dnVJmIyNVwl60463DiV7g4,2,2
oR17p5dngFNLuwp85_7uAVL2PnI4,2,1
oR17p5exzi4o-4JEOW63tK39ZUPg,2,2
oR17p5bYweTE96rvJEoMwpmlHVGY,2,1
oR17p5aOFXz7TwdrSGOFcUfo9_pE,2,2
oR17p5THIdAMezLWnpfFfeziLf3k,2,2
oR17p5fH2Pjq-8ogw-aXtlJVSOMY,2,2
oR17p5bvjKsoIiGbar4_aXa5FTBk,2,1
oR17p5WWergEgYe3LHuCZEVleVcY,2,1
oR17p5Yfo4SKdJX-zify43XnO5bc,2,1
oR17p5cUgiRO5HPkzTbj6IoHngMg,2,2
oR17p5dq1wsGYnLikAMVRWF3jZdo,2,1
oR17p5TEygmZROnucZagJcpmr1UU,2,1
oR17p5YpVd1v-EhKkqK2V89iUkKE,2,1
oR17p5cxWjKlJ045HUd-DpHlDWQY,2,1
oR17p5YCd28hcJ0_YPUyAAwQrQFQ,2,2
oR17p5UWn_yLhkmWmwWyhlk-HZhU,2,1
oR17p5Yxr530jeShQqhb0wavNzIU,2,1
oR17p5fzTKy9ABqDCQ3QoeKgQoxY,2,1
oR17p5VqJQ9v1oFALkq_VjhyCX8g,2,1
oR17p5UXz2_Anwf1ZUIKduyhO_nk,2,1
oR17p5YINJvu88MgovCi3KcoKGlk,2,1
oR17p5fnGySCgkrXrd_p0AMA1WeY,2,1
oR17p5aac9JeHmAnWLAPf_1MP9VY,2,1
oR17p5ZszYLg6zdtfRVpOokgCkzM,2,1
oR17p5TrgA5B1i0w_St9wtuKVSTo,2,1
oR17p5YzFQt_Rf2frjbTA7HBLwYg,2,1
oR17p5YRhCaQtwQsfHkSTBOgYiuk,2,1
oR17p5Y_H4hkINLbGEpIKxp7NHb8,2,1
oR17p5VJaTMG8v_2eXP_-Jxxy_UM,2,1
oR17p5TSqB28EG002wCCOIJcFzU8,2,1
oR17p5SwQJ4mWnbWc6iuiB_jjwd8,2,1
oR17p5egk7SMDB9HiE3aIo71Qd-0,2,1
oR17p5az2MAwiQ6sxwwrcxq2uuMs,2,1
oR17p5eeLTI8UM2TF_XRc2ze-cb0,2,1
oR17p5UjUIw0y2g2T-4WOIzrfxQY,2,1
oR17p5SZXhdSQEMvAREx8S7083GA,2,2
oR17p5WDFWXCfRg2BmJ5q1Ev5HCo,2,2
oR17p5cHuACZjIY8SAUwYYOLLIbE,2,1
oR17p5R031zhML1H26fyjqWJPy-c,2,2
oR17p5epQzQ9Ge02lpFiDTA-rdPQ,2,1
oR17p5VBaIwc1pw39rtdVJYzDnJg,2,1
oR17p5a3g3DBEO-iTAciY7u6cJr0,2,2
oR17p5W13vZEVk32Psxo0Aei6t4c,2,1
oR17p5TtITPft-F2T1sBdmGYFMSM,2,1
oR17p5Wv-7eNPnLBcdOY_Ps9EK-8,2,2
oR17p5TsV82i84wLPT8QnBTsftec,2,1
oR17p5QqU3r6qYvqhdemDXo70TNA,2,1
oR17p5dQBg1MnYhYGGohPObEi2O8,2,1
oR17p5VkxIgRLv3itMamc2uepiZc,2,1
oR17p5eknd3X5VUmPvxjgRrs1tVk,2,1
oR17p5deGltjp4lgtjxm1l1vkMtI,2,1
oR17p5djb_fObD_3EapzF_jJ2lNM,2,1
oR17p5bv8QbwrOusKXJNI4kpUcYo,2,2
oR17p5eE_UrcsOMSQVvkO236M6Rc,2,1
oR17p5eSmZbqm5E1xR7wI-wO08IA,2,1
oR17p5Yi81ZDB7a5wRTvRoc3Hp34,2,1
oR17p5d-ExSozYJPhJmDSA4ZLdNY,2,1
oR17p5c_n5Kp5bNqXqoINH-o2RZc,2,1
oR17p5cF34Gd9K8or8y64cgiZw9E,2,2
oR17p5buo2OiBT1rdlE2pXa-k52I,2,2
oR17p5UfvQ9A3FFMSR_A-11bRoeI,2,2
oR17p5Y8M_Yxa3GRmOil0bKspgtU,2,1
oR17p5WR0IOa6e7gD9EozFOaf3_U,2,2
oR17p5WUzbi-eCWKLcZ-gbH83lUI,2,1
oR17p5ekmU1Ph_9j8mEEMbUsCghU,2,2
oR17p5SGXrZCkhOzmpT_O7gcx5hA,2,2
oR17p5cVkRn0ycXHgi_zhNXYABRs,2,1
oR17p5eHmeb0HJVUtLKQwmjXEDNk,2,1
oR17p5VFqxy94CgnEv_TLTNI9KXU,2,2
oR17p5fx4Zpp7w2s0184C85-txas,2,2
oR17p5WYsw0Jcz6eapDqRqBkKBCk,2,1
oR17p5QYblOjdaSmQjars8i19qgo,2,2
oR17p5YTX_UIuBZb0vROSJR3gQ8Y,2,1
oR17p5bXARNT_53gO3KiwfLyaKcg,2,1
oR17p5ZQCptOxSCVAV6n3SIU53aE,2,1
oR17p5RFyxpTbYVAgsO8rHA1Rl3M,2,1
oR17p5S7W8o7xfGxqKbAeYsKCcxI,2,1
oR17p5WhGORJliB9CZzh0AsKc01g,2,1
oR17p5VfjXEWuU50aNKEY7XiTQxY,2,2
oR17p5QyDh2gBv6oW8z3ZLF1-rDQ,2,1
oR17p5YtzUk7-q-ZDc8boGI1-iVs,2,1
oR17p5coMoDU0c7TV2zlXcUVAqr8,2,1
oR17p5fbW1bXqTLt_OehPDriajs4,2,2
oR17p5QjlWq_kVBUgiWOYE-mhDtI,2,1
oR17p5dYJEC4uISWIi3cNaqON7d4,2,1
oR17p5Q0nX5E0Fn52MIB6r_nbFBw,2,1
oR17p5S2XxEgSVEZbbhU4M2VKnWw,2,1
oR17p5Werwf0e3iSkhDtYDLobshI,2,1
oR17p5Yo0i_pR3fHC_HCNaYk0v14,2,1
oR17p5fHnG-kdv3nyia3sJJ4ro3I,2,1
oR17p5edMawUBb2KjY6aKAGb7X3Q,2,2
oR17p5d4jQlD9DqTgqWXTRVK0Nn8,2,1
oR17p5dtNGjgdvtLGtoMT5aWqYmU,2,1
oR17p5RjYAYMFgGSQxClJqG9TqGY,2,1
oR17p5dUpo9tLCkWhwVcN0fBavuQ,2,1
oR17p5VS2SETerFSrvoN5n4k9bKk,2,2
oR17p5QP1DABrADwF9uEPvkpOD3c,2,1
oR17p5bxQ1jnedV84vWspxeTiVnE,2,1
oR17p5UVYlGsmSeD3tlrxAWjbDnc,2,1
oR17p5fLangc6mvoRe6LAtPwSiEE,2,1
oR17p5aM-WidVbLbqm-p-bzwlh_8,2,1
oR17p5ST3OFnrhCGEHGh_z-7YXis,2,1
oR17p5WmV5LSD6R8mXsVtGoZUzoI,2,2
oR17p5cN8_4OXoRjFEQLJesRv47o,2,1
oR17p5QxOlULPZLvBlVmNnUcl9tA,2,1
oR17p5YRq3DIyjMr6sXEqMHDrTuM,2,2
oR17p5XYItBTVOmeCTQ2pkT_cfaY,2,2
oR17p5XcyvM0JJk7FuLnNHzU_SEU,2,1
oR17p5aGlw5B4uwtxh1HYjds27e4,2,1
oR17p5ZFSu4E6sgs73hEhMPZFW70,2,2
oR17p5ciT7FfV7OtshCgeZsQwSHw,2,1
oR17p5cDIwPUkCdRGeqxQ4AgSMY4,2,1
oR17p5XaOSogarTgAtoFNFfdvnSo,2,1
oR17p5RCBHnS51utmSKZ9xGs_Jqw,2,1
oR17p5WkkQy7Fx_D6ywj9_dMY1Ig,2,1
oR17p5aFxot6Y9nFO__WJlbIZLk0,2,1
oR17p5eTPaxzKyMQRQ3BuKQKkytA,2,1
oR17p5UjCG0EUmcQh4OTHDl9C7vI,2,1
oR17p5U0QuA1FZwN4n2cmqczi3Qo,2,1
oR17p5TWTsvK64gjKxh-H4K-R9S0,2,1
oR17p5bTiGfVMDL2W2GxogttSiAg,2,1
oR17p5do11iT693u9f_ntSgX5bcw,2,1
oR17p5ZK25RBwt102bRclN5R43SE,2,1
oR17p5f4Z0cpFQgwX4dYlxqj6xrI,2,1
oR17p5XFtctKQrLKkg6IXe0RZ1P8,2,1
oR17p5e9Ei25Ux5PI6BAiPnpA874,2,1
oR17p5VkV9bDNLHcZNqwQryBOWFQ,2,2
oR17p5Z7NAHyqBJaee1NFvPqyin4,2,1
oR17p5f-1EGjkeDJkXSrdQa_jksY,2,1
oR17p5WmKbtEMSkjlmVIMls7TiIA,2,2
oR17p5d_dveBrUNekUCOgMDsYAk0,2,1
oR17p5ZiB6hr6bhJ-t4ZZfmMqwr4,2,1
oR17p5U8qUxytq_UFVH2hnTAUOAM,2,1
oR17p5cKZSI5Og7CH2ALfXaH9v6U,2,1
oR17p5ay42b0qwJ6Rw2D09DV2S6o,2,1
oR17p5RCxa8HInxuIy8ZF95ab-q4,2,1
oR17p5XM-RUFd1sywBoVWFiIEdlQ,2,1
oR17p5fqXeekxZq4CoP8yH0M8XQY,2,1
oR17p5cA9E7EYjFh-V7c6NJXWjUc,2,1
oR17p5VpuBYmkO_paesEmDS0C9AU,2,1
oR17p5YMODdIRmGFNBrsffGLXcvs,2,2
oR17p5TfuwHUekxfeeUZk6ixTdwY,2,1
oR17p5VEmdvQzR0Inzs9z94LAyOY,2,1
oR17p5a0QhqSpoWz1oB_4PpeH9v4,2,1
oR17p5dG2Wt-r6IblKxzbsmsIb4Y,2,1
oR17p5U-gBymqIvcFpwX6cewDY18,2,1
oR17p5fiWIpSfuJp8J4iK1sm1MgY,2,1
oR17p5emKe9TfJ5F5xWXafAaZw1o,2,1
oR17p5RIdKF-RvoviDKAbWuE2p3I,2,2
oR17p5ZEfYxLvYBVjUV6cVvQHDWg,2,1
oR17p5cv_cBFzMezvyekc31eigLI,2,1
oR17p5cF5QnsUMOJXFqHXBPGJqA4,2,1
oR17p5S6I9oGo8W8VNXsWZvse4PM,2,1
oR17p5Rdj8T_MgJQY_JJaGQ5ZWqQ,2,1
oR17p5ZnJHFNxQilkxWzajJc2A6I,2,1
oR17p5Zt3dI-h3vJdUXY1xhjFJ_c,2,1
oR17p5fkrMd0FMCEF8qxIp-Cax7c,2,1
oR17p5eYwD9mt7uUkfcFNUaWlmFQ,2,1
oR17p5THmLZ50MtmTew3EHyVo2L4,2,2
oR17p5XX_RaYZkkAobXFtVgOvfhE,2,1
oR17p5W8u6-tM_UphsoJxN3c_Q6c,2,1
oR17p5fvzH7JU6aZZTJ6xWrevfL8,2,2
oR17p5axvpUyi1QK3xIaljx1Evec,2,1
oR17p5RTUFUfVNLOaw8e1Ze3O4wo,2,1
oR17p5UcWY1eWOFbjYzhP9WUUxEc,2,1
oR17p5XBI44zudzlexzGLoJYIxno,2,1
oR17p5Z5kuNC5e2d_GXglQ6r7Fzc,2,2
oR17p5XHTV8DFp17M-kpUeuEkw6w,2,1
oR17p5ehZddZba541Rvd624Za8LU,2,1
oR17p5ZHAJtaBMe2R1iUYOhekKog,2,1
oR17p5R7iVVvEuoJhCqCYV7VahIk,2,1
oR17p5W0m_dcD8fBMDWqX5cjK-1M,2,1
oR17p5UXmroYpamPKS35iQJlczgg,2,1
oR17p5QGbfRfyNB--zYZLqZy_Blk,2,1
oR17p5RXJYEpcmAfeS4VuFo11wtk,2,1
oR17p5YHX08l5R9pP0N9MYptFqyc,2,1
oR17p5TQEGYmJlsmndoySC2hbg9c,2,1
oR17p5dLWtwbbD1uA7UE43wsH9b4,2,1
oR17p5a2zn36jv8NBwOXvILYRO-g,2,1
oR17p5c9tx5yr8aUdFN-VNRjHmds,2,1
oR17p5aXH9hL_-4x-cuL4B2AzVeY,2,1
oR17p5bxNRLaxBGNr0unAw1p_jd4,2,1
oR17p5VfVn6MJjoQLpGCytQ9aJjo,2,1
oR17p5SPjfz5PBgjlWIsGY9JG4RM,2,1
oR17p5SJS9M6lZEOLGaTBbHAiW_4,2,2
oR17p5X29EIhPL2p5NjkZ9gNaU-c,2,1
oR17p5W2nab0xq8MB0y20a-rHpOY,2,2
oR17p5TL9_VOlvDHipGt0VJhHiB0,2,1
oR17p5WP0jqvD6wxwvblKOuJIQhY,2,1
oR17p5T3xSP93sAVDXUZdlN8glUg,2,1
oR17p5fSs9RjMr4pRKyFB62Hbmqk,2,1
oR17p5ewaUQD0neA_iuBbOyZmj-M,2,1
oR17p5dfN1hztDNP4WyPzGJVsgmk,2,1
oR17p5Y9JnhWxK27q3IxrouQC3gw,2,2
oR17p5dpGPOgev7_-mzouzXS-65Q,2,1
oR17p5Ycg61885JOj7txZ9PXUYoA,2,1
oR17p5eOnkX6Zd7rSR5sQxPGUGa4,2,1
oR17p5S-i1VzlI0hsjLi6GAoQdWI,2,1
oR17p5U1cmm6n5eoRIPWs0BWqlZs,2,1
oR17p5XMKxuu78S-m5h9x4UG6C-8,2,1
oR17p5W5GuqrmIzM4k7fntfaFiyI,2,1
oR17p5R8bDKjuczfdNLHI6en0ZR4,2,1
oR17p5byd7pKPikvRmpi3MfEweqE,2,1
oR17p5dCAxNbrUo4z94CvO7EykWQ,2,1
oR17p5QKTKnUSaHdUoWpuAZieMEo,2,1
oR17p5V1zOBHihVcPfpwRk5C88XI,2,1
oR17p5X9lc825gLzjqYdZpd1osQs,2,1
oR17p5QW0eRDL5ELFuWVikEUGdPE,2,1
oR17p5Uz1ovUz-NXRDfYsllTdZ8U,2,1
oR17p5eemKPMHtntGHFyPdp1jp_s,2,2
oR17p5fyXTgalkeCUkxWnKsgIqGQ,2,2
oR17p5bnuDvKvvy8fpOge4Go4JGw,2,1
oR17p5Y8N2hkXuC7LwXhz0OGYS30,2,1
oR17p5ff8U-1jcS-VGzAHV6qSwmw,2,1
oR17p5e1Rz2dgu6Y6Gbr6baJK4XE,2,1
oR17p5T39GbEVJdQhidraVLZbmeU,2,2
oR17p5WAWrRGj2lkqzlqzXIwZ_3c,2,2
oR17p5Vj0FYE5MDzdqw7juq3uNA0,2,2
oR17p5ceb6F8OZLdEYYmCCw1YYTk,2,1
oR17p5QsyxS9cd6fQdXsuZk6xYwg,2,1
oR17p5VMWhVMgSATDddBt4y2qn0w,2,2
oR17p5f0UW3Nnwtk0qkBIvaG_L7Q,2,1
oR17p5TNFQTAJuJa4refx2GZbqvU,2,2
oR17p5ccbckCm2zE3QOeT3jWmYOI,2,2
oR17p5b0PlqCfoCKzyfWA4LfpZ8Y,2,1
oR17p5d_kKGfIrH-sPGvBNm1IhV8,2,1
oR17p5Xn0JriOJvT1drD2V8Tc-24,2,1
oR17p5Xj76WdlpccNL6YWwLGt0dE,2,1
oR17p5cVaFtmw5jdCCiCnXeHzIjw,2,1
oR17p5RI5G7gmGAMNj23f_1ER2XA,2,1
oR17p5RVCcg7himMpHCtBS4LaNIs,2,1
oR17p5XrVx0-g6c9S6FqHulmWS5A,2,2
oR17p5UZY6MZaomx0OG3jLHGhEgA,2,1
oR17p5eTSOEqtf66-NPUSs2v-dZU,2,1
oR17p5YKhcASS7IDKYu1Ck1DbeQo,2,1
oR17p5cZliPcKPu8eIn8kCbSe-S0,2,1
oR17p5bgnBNZTZkNc92K9g8ccy0U,2,2
oR17p5df2k7YAWIiq5IssweVG5Yo,2,1
oR17p5W4BDNbHXiukyHe4EZAT2XI,2,1
oR17p5d3FgxhVFQQ5u-g0IEHQhE4,2,1
oR17p5dcNl8ghj_-ZvR1LYm_mxZk,2,2
oR17p5YdiMvjoeUgB8chX3TxXg2I,2,1
oR17p5c-jNbLPqmG_-A4NJFhMPso,2,1
oR17p5TBwwcB8DF8Q3uN2PYdvLXE,2,1
oR17p5bEFURCViBE_BjJohnjqWu4,2,2
oR17p5d4q5zxMLUgcN9dJZpZQCns,2,2
oR17p5aAQ4VERqzBHQgA109DWNzo,2,1
oR17p5X8z88OPmRPZdjmHu34lniQ,2,1
oR17p5Z57mBnkE-fiZBxyVd9NKOE,2,2
oR17p5TyrAPIyZYLw4teXxFcU5Ig,2,2
oR17p5b32LyO3W0Nq64B0u7JA4IU,2,2
oR17p5WNHX5YSGPA9IimBEhpWW9s,2,1
oR17p5ckcWkajLWAUyPXdQpmQIGM,2,2
oR17p5YK0ZAf1iSjTaMxiwA9OZmI,2,1
oR17p5U4ASmQYbcSrIkffFIwsQNM,2,1
oR17p5SzouX6sMkERw8SQFR3Ybew,2,1
oR17p5S_6hWU7pJdjswmyvyafkGQ,2,1
oR17p5URnHo7YSZ_d3vxRP2hGmzU,2,1
oR17p5Z-hTpyFNvQzDDvL24wDkeI,2,1
oR17p5ZcCRQzIuS8ePvqn22DJwD0,2,2
oR17p5dTeXYHKErNQ_x7PbX5mjkc,2,1
oR17p5XyVg9mTicqJK7N-uPEpYaM,2,1
oR17p5TqRZTha0x94oPhRI_gRqfw,2,1
oR17p5ZF4OtErca37RT7tnBiajdk,2,2
oR17p5flAdLc1LPQ5R_7pA3tXV04,2,1
oR17p5ZcKdx5OmDDr4RsjZ3xstDo,2,1
oR17p5dBsDx4vOsOXHbcEqCr220k,2,1
oR17p5WjXVnT9SxxzIoKgHl_rr40,2,1
oR17p5SHSzU2cCftsUtvuXuLTUOE,2,1
oR17p5dHb0mO_jdDOXpDiLaUzd8w,2,1
oR17p5XWuBjDwOUcrXX1AEBDU9ys,2,1
oR17p5RSiS-VB6jcH7fQqi4kt9GI,2,1
oR17p5XYgQ2Y05BSShKD0AbrSGbA,2,1
oR17p5QnePrI1AS_rdZJ1VZpxbCU,2,2
oR17p5XKA4DmQgkJhoQxSq9zzWPY,2,1
oR17p5SxQfL-1wopHobvPMRPgel8,2,1
oR17p5WhTJS0r2UvY0_ApPJVIqNs,2,1
oR17p5eJillMMRdtuJUyMi6_aExU,2,1
oR17p5fUhJc0VQEaLLxochx0BXB0,2,1
oR17p5a9Tevl6wt08r1w9g-nbHic,2,2
oR17p5axkGbED0K2FAcT19kVKVyg,2,2
oR17p5WUJYp3yR4kCYTOffFI3LrE,2,1
oR17p5Y3cpWtYxp9et7m_GRyzSYE,2,1
oR17p5WXRN0wQENM09J7frSPzc6Y,2,2
oR17p5Up4kNHk5Q2im3sTVixhTdE,2,2
oR17p5QlIWHC7L31GSXmIXQLzyhg,2,1
oR17p5RHmd3IBe1AYmmXZ4ZD0HDA,2,2
oR17p5XHSWc07oU-aBQUx6ZQGSm4,2,1
oR17p5alxreVLinRQMQMpeTAc1mw,2,2
oR17p5UN__qJ3KZxihY5z7nn5MYM,2,1
oR17p5S-bGl-art6rIrP6y76c19g,2,1
oR17p5SY8LwAMFBKW_lCm5obSNuI,2,2
oR17p5cZGMkfGD3NtD4VOa_0EuzE,2,2
oR17p5Sd1y6Q4V723lFJ0RO1p9xs,2,2
oR17p5W5vpOBO8lnNmV0rJDZCKlE,2,1
oR17p5dw1hueqXarKuFtgWoE3szI,2,1
oR17p5eNwRxaKGBic0SHRNhqBaGI,2,1
oR17p5faq3AVHM7s1EyWRaShtQrE,2,2
oR17p5f7bCMgpTNCjq5XGzs5aZuE,2,2
oR17p5RptTvu-GhzbK1JcHrYeHLw,2,2
oR17p5QUAsD1ogwYMCllBniRT84U,2,2
oR17p5ZG6i2X_1JA7FViJpF2zgqg,2,1
oR17p5Vv-v0dgZH2TJJH7XX3T6bg,2,1
oR17p5aqmza-_9JdP3ragTisvU-k,2,2
oR17p5Y16pn0ovneJ2OprVtkXU-Y,2,1
oR17p5UYRRpZHuy9HV0zuFqKLwK4,2,1
oR17p5e6LC44lCbojVH7ztZc48hA,2,1
oR17p5cVG3bwgCuvG7C7qMtUe1Cg,2,2
oR17p5WRH81htA8815QJJtiIEKKk,2,1
oR17p5R3a1u3dItLKOMgIQsVy1jc,2,2
oR17p5SEVFOYMCM2CoRJ3DWLkEnc,2,1
oR17p5bfXs4A9mmjwGwulw4nywTY,2,1
oR17p5S-ZL-kdZCAZ010prqw-LPs,2,1
oR17p5V_fYDBGdzcMfSCWRhmTMsE,2,1
oR17p5f8s_wMREws3yBXwdaj8Hfc,2,2
oR17p5bDGhOTNXoCX58MOpOaGmkQ,2,1
oR17p5W8DSDTQhKkhTq51FB3rqJ8,2,1
oR17p5SXmb3m_0FTongRvSsFKHi8,2,1
oR17p5dz9tRadN2bStw54SyMA1WI,2,1
oR17p5SwgJwcwP7O67gJ0SZdmiCw,2,1
oR17p5eKVvhJZD_VrqxsZLVB7d4w,2,2
oR17p5croVLBrYcHe8S-xfJU6JIM,2,2
oR17p5bLZOvqT9ZsQd7ULGSIJtxc,2,2
oR17p5QcZAsBjEgh13yeutyc5pto,2,1
oR17p5cGdPze0c0E2mjYngUlTjSQ,2,2
oR17p5cUGIrS8og2jjlFTpYwM31A,2,1
oR17p5YVGWynrLC3Ww6ojN7jDx5E,2,2
oR17p5dnIcrfSsNVoU2SXejrjWQM,2,1
oR17p5VaHWoZrDeysuEU4s82vZbw,2,2
oR17p5SIBHZAg1n0axsDPB_jNgNE,2,1
oR17p5U1djF8R4RUarz_Nvj0ZFxk,2,2
oR17p5U_CUDbKJjKJ23qI6uP2A08,2,1
oR17p5QjPQ_C8OrgKvJ7AVOKFmkk,2,2
oR17p5UWako7BpZuolQ9phuWa3QU,2,2
oR17p5Z0hyc11Va7v7cEQlpgOVxY,2,1
oR17p5ZcYSDdQb218vNwOuCIp42s,2,1
oR17p5QMFFN-hdxpviDMa6TOlcWA,2,1
oR17p5fEi35TB0n91hTcyi1JCloY,2,1
oR17p5bFEVrIPgIZOkCNYC5Mf5uk,2,2
oR17p5WzHTLTkJz5shSoILw6UY3o,2,1
oR17p5XhRe6MI0JcqHcvn3roVBko,2,2
oR17p5cvznF6f-QQIfdJEgTa-GMA,2,1
oR17p5bKSVrwhZHZ5c9tZXW4vpxM,2,1
oR17p5WBv7Zl006cQodnGppF-ZqE,2,2
oR17p5fTK7iGF08F1tPESTpMuCjM,2,2
oR17p5cQ_T4-ajpOQipc-mHNEIGI,2,2
oR17p5bum51RoTPEeK5Ze6Q5E-vA,2,1
oR17p5fmEON6l9GE2leNKkjp5V4M,2,1
oR17p5V515emxfOKpcH-A-h8jBpI,2,1
oR17p5er9ZIqpWaxtJke8ZQBnUKg,2,1
oR17p5dTIGdA3zn1XLInc3ltbp3E,2,2
oR17p5YzBTPCb6kCPzuiM4ACk2zs,2,1
oR17p5bBj142wwVykKjf5dGbUyQ4,2,1
oR17p5dz4mFamrjUYDZ1xFGq_7no,2,1
oR17p5VMpc8vTNDbVxQjqJLSmCkA,2,1
oR17p5Qfzy3GOM2y3Bt_DbowzvRk,2,2
oR17p5fyebKwfD9_lyc6FjB2Wy34,2,1
oR17p5cyB4T60brcNgagYisCliOo,2,1
oR17p5WCVTKulD0L1CU_qmqXftyo,2,1
oR17p5eaKElZc2QlVHQ_n30_8-gA,2,1
oR17p5X6IUnvNZ6eHjJbOwb-aEwk,2,2
oR17p5da48qVgO0x32-3_zUIUS_A,2,1
oR17p5XgWmxCQMVFaspXLCI0Z0sg,2,1
oR17p5WoUfkfJOdkEU11Viqx1qjk,2,2
oR17p5eHBwfes4HuO3CA_T5mR_b8,2,1
oR17p5Uy-dzO0Uq0cigPSC_YuftY,2,1
oR17p5XJsXuZFb61cZi39Ci4axgA,2,2
oR17p5UABXs0dKICxkkaqjkCO0wQ,2,2
oR17p5T-Gfo5tpzfYnh4QagrTn2E,2,1
oR17p5eKROQM0rfmhjufDvv3nCmo,2,1
oR17p5c7Kg6KC9h6FBkDc4m_zQ2g,2,2
oR17p5VTMuWtZnzGY6OYjyiO8848,2,1
oR17p5RjJ_13BZbDYR4MJ-QFQwgE,2,1
oR17p5YQyex9RwAVTNEdg5cNj1WI,2,1
oR17p5TON8SfvtbbUjbr0tcqri9Q,2,2
oR17p5bHWijcN_rDRTQazND5vsJ4,2,2
oR17p5Ujz9NJOE9dGZikN8iH60tI,2,1
oR17p5RMgpjxuHwgvSiWH6kUYEQA,2,1
oR17p5V30hExdYPrN67PtcIug2dA,2,1
oR17p5Z5wPiPvFeCyo1XRRvGjTAs,2,1
oR17p5TeSsnSQlk5Iy4NaWaf3sec,2,1
oR17p5RZlIGgV6ZVY2LfdYrT5sA4,2,1
oR17p5fvmIzeTkQ1JrSi1RPc7iEY,2,1
oR17p5TnmVv2O7m2550m1IpdMYr4,2,1
oR17p5ZhH5utWaMRfW0pc9RRBpB8,2,2
oR17p5VISR_NDt1ZyeqFT5lfZPqw,2,2
oR17p5dWwDFlIx-Ul_-azZQSdjIY,2,1
oR17p5QZuVGmxTZjbMLJPYl0kEKQ,2,1
oR17p5TQ5kJERnjlA07s86LO_b38,2,1
oR17p5YMBLeBRKOgLIhHYjU9Xfv0,2,2
oR17p5VkWKZCqIiIGbVkh3N_kT58,2,1
oR17p5S_pGu9ASlVg-U6QL-INuBs,2,2
oR17p5cbwdw2UZyYnX9oCKVe8OHg,2,1
oR17p5bpSDdpKmx-FiPIgHpxm8HQ,2,2
oR17p5d5-P-1JKH0Xr-IHeMQ6qII,2,1
oR17p5cTHrCAK5d51bXZBZed2TGc,2,1
oR17p5eWEqRZlm4rjetYPEvmW2Xw,2,1
oR17p5VTbVn-yIuSuR7KTcJckz7U,2,1
oR17p5QgzN95VLgCDpccZH0x--yw,2,2
oR17p5WgTgzTWZEEgV19bF5DBUgE,2,1
oR17p5b59Y_EqpLN4P43tAxmDLx8,2,1
oR17p5S1JHiJzNth5UJD4rLpLxrI,2,2
oR17p5VXQQ3UCc3KbAs2vuQAsfJA,2,1
oR17p5fExB_oPRzl9Oh4mV6Gkyno,2,1
oR17p5X_RT2G8CMQOF-LA71UerA8,2,1
oR17p5VbD8IswrIBpqriAJs4Ir0s,2,1
oR17p5XCiqqm_VR-prRFRCquztsc,2,2
oR17p5bQpxP9ydYANdXRu1vcBJvw,2,1
oR17p5T5rUpnuO3qiGMHJUrW2cf8,2,1
oR17p5WS6q40xaiikZmiVNStaZcI,2,2
oR17p5XFgq5B3Xazqolus7yM9qW8,2,2
oR17p5X30PKDZS9gXwFbBtdYxiVU,2,1
oR17p5UHrRNlIRSuzcMSmrHED-S4,2,1
oR17p5X6OcOb-j1s_06rXajaN_lU,2,2
oR17p5WoQV6KroUp3EnQhbuZWqyA,2,1
oR17p5X6zrS0lZXfZMoNWVUi-QVU,2,1
oR17p5VRsyliXHV_9jNOswptDVUk,2,1
oR17p5X7LfyD9p6RgQdPO4kfjjdE,2,1
oR17p5X1fr7EUjt_b59NVxr_86PA,2,1
oR17p5QFv_sr5Wq0swX1BbvWoyYw,2,2
oR17p5XbUh9ouxtpVKh_qqXyAxNc,2,1
oR17p5c4RiJCMeyaJru1VVOGJJLY,2,1
oR17p5eFZINRsQxkLb-R8brRrP3s,2,1
oR17p5bt4tm57vNW8E35otkVO-Us,2,1
oR17p5Qp41Zqnfd81cG2jNpLBFZc,2,1
oR17p5cUQEV7H8OFanYpcm6cbeME,2,1
oR17p5QJ-V6FbO_PiBAU4Z1jeuXY,2,2
oR17p5ans3JTkVMOQtibKDu_cyCc,2,1
oR17p5dKM08QWKAfeOM6ynPNI0fM,2,2
oR17p5TGtRQNTCMH6W99J11ywWto,2,1
oR17p5ViXegj9tDCAO92CgHLwebc,2,1
oR17p5QfUmm_wFJmv3yA-sJYm20k,2,1
